title,overview,release_date,runtime,genres,poster,vote_average,popularity,category
가족의 탄생,"누가 보면 연인 사이라 오해할 만큼 다정한, 친구 같고 애인 같은 남매 미라와 형철. 인생이 자유로운 형철은 5년 동안 소식 없다 불현듯 누나 미라를 찾아온다. 인생이 조금은 흐릿한 20살 연상녀인 무신과 함께. 똑 부러지는 인생을 꿈꾸던 미라는 사랑하는 동생 형철 그리고 동생이 사랑하는 여인 무신과의 아슬아슬, 어색한 동거를 시작하는데. 한편, 리얼리스트 선경은 로맨티스트 엄마 매자때문에 인생이 조용할 날이 없다. 사랑이라면 만사 오케이인 엄마의 뒤치다꺼리 하다 보니 이리저리 치인 기억에 사랑이 마냥 좋지만은 않은 선경. 남자친구 준호와의 애정전선에 낀 먹구름도 맑게 개일 기미를 보이지 않는다. 딸의 연애가 위태위태한데 매자는 왜 또 선경을 찾으시는지. 그리고 그 놈의 사랑 때문에 인생이 편할 날 없는 경석과 채현이 있다. 얼굴도 예쁘고 맘도 예쁜 채현이 넘치는 사랑을 주위 사람들에게 너무 나누어주다 보니 정작 남자친구는 애정결핍증에 걸리고 만 기구한 커플이다. 이건 아니다 싶은 경석. 참고 참다 둘 사이에 강수를 놓기로 하는데. 사랑만으로도 복잡한데 이 7명은 여기저기서 또 얽히고 설킨 스캔들로 인생 들썩이기 일쑤다. 어쩌다 저렇게 엮이는지, 살짝 피곤해지려고 할 때. 꿈에도 생각지 못한 하나의 비밀이 이들에게 다가오는데...",2006-05-18,113,드라마,https://image.tmdb.org/t/p/w500/irnPB7J3XwB60ST8uoKSPX0kWDP.jpg,6.3,1.201,MOVIE
각설탕,"제주도 푸른 목장에서 태어나고 자란 ‘시은’(임수정)은 어릴 적부터 유난히 말을 좋아하고 말과 친하게 지내는 아이다. 특히, 태어나자 마자 엄마를 잃은 말 ‘천둥이’에 대한 애정은 누구보다 각별해 둘은 서로를 너무나 아끼고 따르며 함께 성장한다. 자신 또한 엄마 없이 외롭게 자랐기 때문에 그녀에게 천둥이는 분신과도 같은 존재인 것.  그러던 어느 날, 천둥이가 다른 곳으로 팔려 가면서 둘은 원치 않는 이별을 하게 된다. 2년이 흘러, 과천에서 생활하며 여자 기수의 꿈을 키워오던 시은. 우연한 장소에서 운명적으로 ‘천둥이’와 마주하게 되고 둘은 서로를 알아보며 감격적으로 재회한다. 시은의 각별한 지도로 천둥이는 조금씩 경주마로서 실력을 되찾게 되고 둘은 ‘경마대회’에 함께 출전하게 된다.  천둥이와 함께라면 세상 끝까지라도 달릴 수 있었던 시은. 그녀의 꿈을 함께 이뤄 주고 싶은 천둥이. 이들은 과연 수 만명의 관중들이 지켜보는 마지막 경주에서 또 한번의 기적을 만들어낼 수 있을까.",2006-08-10,123,"로맨스, 드라마",https://image.tmdb.org/t/p/w500/rtJfDihZKg8SwzmPASBFSjfada6.jpg,7.3,0.7922,MOVIE
간신,"연산군 11년, 1만 미녀를 바쳐 왕을 쥐락펴락하려는 자가 득실거리니,  그야말로 간신들의 시대가 도래했다.  “단 하루에 천년의 쾌락을 누리실 수 있도록 준비하겠나이다!”  연산군은 임숭재를 채홍사로 임명하여 조선 각지의 미녀를 강제로 징집했고, 그들을 운평이라 칭하였다.  최악의 간신 임숭재는 이를 기회로 삼아 천하를 얻기 위한 계략을 세우고, 양반집 자제와 부녀자, 천민까지 가릴 것 없이 잡아들이니 백성들의 원성이 하늘을 찔렀다.  ""왕을 다스릴 힘이 내 손안에 있습니다!  내가 바로 왕 위의 왕이란 말입니다!""  임숭재와 임사홍 부자는 왕을 홀리기 위해 뛰어난 미색을 갖춘 단희를 간택해 직접 수련하기 시작하고, 임숭재 부자에게 권력을 뺏길까 전전긍긍하던 희대의 요부 장녹수는 조선 최고의 명기 설중매를 불러들여 단희를 견제한다.  한 치도 물러설 수 없는 간신들의 치열한 권력다툼이 시작되고, 단희와 설중매는 살아남기 위해 조선 최고의 색(色)이 되기 위한 수련을 하게 되는데…",2015-05-21,131,"드라마, 역사, 범죄",https://image.tmdb.org/t/p/w500/wjHi19IHTq6VmOtSENnLbkhUiMk.jpg,6.092,9.0648,MOVIE
간첩,"대한민국 간첩 인구 5만 명...  2012년, 그들은 어떻게 살고 있을까?  불법 비아그라를 판매하며 전세금 인상에 시달리는 평범한 가장, 알고 보니 남파 22년차 간첩 리더 암호명 '김과장'  살림하랴, 일하랴 하루가 바쁜 억척스러운 동네 부동산 아줌마, 알고 보니 로케이션 전문 여간첩 암호명 '강대리'  공무원으로 명퇴 후 탑골 공원에서 시간 때우는 독거노인, 알고 보니 신분세탁 전문 간첩 암호명 '윤고문'  소 키우며 FTA반대에 앞장서는 귀농 청년, 알고 보니 해킹 전문 간첩 암호명 '우대리'  간첩신고보다 남한의 물가상승이 더 무서운 생활형 간첩들 앞에 피도 눈물도 없는 북한 최고의 암살자 '최부장'이 나타났다!  그리고 그들에게 떨어진 10년만의 암.살.지.령!! 과연 이들은 작전에 성공할 수 있을까?  먹고 살기도 바쁜 생활형 간첩들의 사상(?) 초월 이중작전이 시작된다!",2012-09-20,115,"드라마, 액션, 코미디",https://image.tmdb.org/t/p/w500/5rqz0diIYfSSlKq8r02PEoVHMeU.jpg,6.9,1.0755,MOVIE
감시자들,"범죄 대상에 대한 감시만을 전문적으로 담당하는 경찰 내 특수조직 감시반. 동물적인 직감과 본능으로 범죄를 쫓는 감시 전문가 황반장이 이끄는 감시반에 탁월한 기억력과 관찰력을 지닌 신참 하윤주가 합류한다. 그리고 얼마 후 감시반의 철저한 포위망마저 무용지물로 만든 범죄가 벌어진다. 단 3분만에 한 치의 실수도 없이 벌어진 무장강도사건. 얼굴도, 단서도 남기지 않은 그들의 존재에 모든 시선이 꽂힌다. 철저하게 짜여진 계획 하에 움직이며 1초의 오차도 용납하지 않는 범죄 조직의 리더 제임스. 자신의 존재를 절대 드러내지 않는 그는 감시반의 추적이 조여올수록 더욱 치밀하게 범죄를 이어간다. 더 이상의 범죄를 막기 위해 반드시 놈의 실체를 알아내야만 하는 감시반. 황반장과 하윤주는 모든 기억과 단서를 동원해 놈을 쫓기 시작하는데…",2013-07-03,119,"범죄, 액션, 스릴러",https://image.tmdb.org/t/p/w500/2iZbCv0XJGaPwZTTF7atEosAxRR.jpg,7.5,3.1286,MOVIE
감쪽같은 그녀,"부산의 어느 달동네, 동네를 주름 잡으며 나 혼자 잘 살고 있던 ‘말순’ 할매 앞에 다짜고짜 자신을 손녀라고 소개하는 열두 살 ‘공주’가 갓난 동생 ‘진주’까지 업고 찾아온다. 외모, 성격, 취향까지 모든 것이 극과 극인 ‘말순’과 ‘공주’는 티격태격 하루도 조용할 날 없이 지내지만, 필요한 순간엔 든든한 내 편이 되어주며 서로에게 특별한 존재가 되어간다. 하지만 ‘말순’은 시간이 갈수록 ‘공주’와의 동거생활이 아득하고 깜깜하게만 느껴지는데…",2019-12-04,104,"드라마, 코미디",https://image.tmdb.org/t/p/w500/AgAQuMDA8UAzRU5mgDtPxiHEw59.jpg,6.6,1.1769,MOVIE
강철비,"북한에서 쿠데타가 발생한다. 은퇴한 특수요원 엄철우는 상부로부터 다른 임무를 받고 인근에 잠복해 있다가 치명상을 입은 북한 1호를 보호한다. 남한까지 피신해 온 그를 북한 정예요원들이 쫓는 가운데 그 사이 북한은 전 세계를 상대로 선전포고를, 남한은 계엄령을 선포한다. 한편 남한의 외교안보수석 곽철우는 북한의 핵 미사일 발사를 앞두고 혼란스러운 와중에 우연히 전 부인의 병원에 숨어든 엄철우 일행을 찾아낸다. 핵 전쟁으로 번질 일촉즉발의 상황을 앞두고 두명의 철우는 서로 협력하기로 하는데...",2017-12-14,140,"액션, 스릴러",https://image.tmdb.org/t/p/w500/pC3Mcz2TPuXIkTrd8bolUgBm9GV.jpg,7.068,2.4607,MOVIE
공공의 적 1-1: 강철중,"강동서 강력반 꼴통 형사 강철중. 5년이 지난 지금도 여전히 사건 현장을 누비고 다니지만 15년 차 형사생활에 남은 거라곤 달랑 전세 집 한 칸. 형사라는 직업 때문에 은행에서 전세금 대출받는 것도 여의치 않다. 잘해야 본전 잘 못하면 사망 혹은 병신이 될 수도 있는 빡센 형사생활에 넌더리가 난 그는 급기야 사표를 제출한다.  하지만 그때 한 고등학교에서 터진 살인사건 때문에 그의 사표 수리는 미뤄지고 이번 사건만 해결하면 퇴직금을 주겠다는 반장의 회유에 말려들어 귀찮은 사건 현장으로 돌아간다. 도무지 해결의 기미가 보이지 않던 살인사건은 죽은 학생의 지문이 얼마 전 강동서 관할에서 일어난 도축장 살인사건 현장에서 발견된 칼에 남겨진 지문과 같다는 사실이 밝혀지면서 새로운 국면을 맡는다. 강철중은 죽은 피해 학생과 어울려 다녔다는 친구 3명을 만나 단서를 찾기 시작한다. 아이들이 얼마 전 거성이란 회사에 취업했다는 사실을 알아낸 강철중은 이 사건이 거성 그룹과 관계 있다는 것을 감지하고 거성 그룹의 회장인 이원술’의 뒤를 쫓기 시작한다. 한편, 자신의 사업체마다 나타가서 훼방을 놓는 강철중 때문에 심기가 불편해진 이원술 역시 조용히 반격을 준비 하는 데…",2008-06-19,127,"액션, 코미디, 범죄, 스릴러",https://image.tmdb.org/t/p/w500/aBoBQRGUuCCX4bixhUSDueAprhX.jpg,6.6,1.0538,MOVIE
거룩한 계보,"치성은 전라도 조직세계를 주름잡는 전설의 칼잡이다. 그의 곁에는 유년시절부터 주먹세계에 입문하기까지 모든 걸 함께해온 죽마고우 주중이 있다. 마약 제조업자 최박사의 신기술을 노리는 조직의 명령으로 그에게 칼을 들게 된 치성은 모든 책임을 홀로 지고 감옥에 가게 된다. 그곳에서 그는 수년 전 죽은 줄로만 알았던 또 한명의 죽마고우 순탄과 우연히 재회하고 그간 마음에 담아둔 회포를 푼다.  한편, 치성을 감옥에 보내고 조직에 남게 된 주중은 마음이 착잡하기만 하다. 그러던 어느 날, 몇 해전 치성에게 한쪽 다리를 잃은 경쟁 조직의 보스 성봉식이 치성 부모에게 칼을 휘두르는 사건이 발생하고, 조직은 세력확장을 위한 검은 거래 속에서 그 사건에 대해 침묵하며 치성에게서 등을 돌린다. 주중은 치성에 대한 연민으로 마음이 괴롭지만, 조직원으로서의 의무감을 떨쳐내지 못하고 갈등하게 된다.  10년간 조직을 위해 모든 것을 바쳐온 치성은 치를 떠는 배신감에 분노한다. 이제 그에게 남은 건 오직 하나! 치성은 조직에 대한 복수를 결심하고, 순탄을 포함한 감옥 동기들과 함께 탈옥을 모색한다. 각양각색의 탈출방법을 시도하던 중, 일명 거룩한 계보 일행은 뜻밖의 기상천외한 방법으로 마침내 탈옥에 성공한다. 탈옥 후, 치성은 최후의 목표인 조직의 보스 김영희를 만나러 가던 중, 조직원의 신분으로 자신을 마주해야 하는 주중과 피할 수 없는 대결의 순간을 맞이하게 되는데.",2006-10-19,126,"범죄, 드라마, 코미디",https://image.tmdb.org/t/p/w500/gxshb0RDvgYNNtZQrhA2vrt9EWX.jpg,6.4,1.2579,MOVIE
거미숲,"유령이 나온다는 숲, 거미숲에 관한 제보를 받고 취재를 떠난  강민PD. 다음날 심한 부상을 입은 채 발견된다. 혼수상태에서 14일만에 깨어난 그는 거미숲에 두사람의 시체가 있다는 충격적인 말을 내뱉는다. 이 소식을 들은 그의 친구 최형사는 거미숲으로 찾아간다. 그리고 그의 진술대로 살해당한 지 오래된 듯, 부패한 상태로 남아있는 남, 여 시체 두 구를 발견한다. 그런데 죽은 여자, 즉 방송국 리포터 황수영과 강민과의 내연의 관계가 밝혀지면서 강민은 유력한 살인용의자로 떠오른다.  사건의 진실을 밝히기 위해 최형사와 함께 알리바이를 되짚어 가는 강민. 강민에게 거미숲에 관한 제보를 했던 여인을 찾는 것으로 수사는 좁혀지고 그는 취재 과정에서 들었던 거미숲의 전설에 관한 실체를 파헤치기 시작한다. 그러나 거미숲의 비밀에 다가가면 다가갈수록 미로에 갇힌 듯 더욱 큰 혼란이 몰려오기 시작한다. 과연 그는 거미숲의 미스터리와 살인사건의 진실을 밝혀낼 수 있을 것인가?",2004-09-03,112,"스릴러, 공포, 미스터리, 드라마",https://image.tmdb.org/t/p/w500/72m0VJrICvdWzaK4uw0Vi4l6697.jpg,6.62,2.177,MOVIE
거북이 달린다,"대한민국을 농락한 신출귀몰 탈주범이 예산에 나타났다! 하는 일이라곤 지역 발전을 위한 소싸움 대회 준비뿐인 시골마을 예산의 형사 조필성. 다섯 살 연상의 마누라 앞에서는 기 한번 못 펴는 한심한 남편이지만, 딸래미의 학교 일일교사 1순위로 꼽힐 정도로 마을에서는 나름 알아주는 형사다. 소싸움 대회를 준비하던 필성은 강력한 우승후보에 대한 정보를 입수하고, 훔쳐 나온 마누라의 쌈짓돈으로 결국 큰 돈을 따게 된다. 난생처음 마누라 앞에서 큰소리 칠 생각에 목이 메이는 조필성. 그러나 기쁨도 잠시! 갑자기 나타난 어린 놈에게 순식간에 돈을 빼앗기고 마는데, 그 놈은 바로 몇 년 전 전국을 떠들썩하게 만들었다가 행방이 묘연해진 탈주범 송기태.  질긴 시골형사의 징한 한판! 흙먼지 날리는 필살기 한방을 날린다! 희대의 탈주범을 눈 앞에서 놓친 필성은 모두에게 그 사실을 알리지만 이런 시골마을에 송기태가 나타났다는 그의 말을 아무도 믿지 않는다. 잃어버린 돈도 찾고, 딸래미 앞에서 영웅이 되고 싶은 마음에 직접 송기태의 은신처를 찾아 덮치지만 이번에는 송기태에게 새끼손가락까지 잘리는 수모를 당한다. 게다가 이 날의 사건이 언론에 공개되자, 예산서 형사들은 탈주범을 놓친 무능한 시골형사로 전락하고 필성은 형사직에서 물러나게 된다.  돈, 명예, 그리고 마지막 자존심까지 빼앗긴 필성.  그 놈을 반드시 자신의 손으로 잡아 형사로서, 그리고 한 남자로서의 명예회복을 위해 본격적으로 나서는데…",2009-06-11,117,"스릴러, 코미디, 범죄, 드라마",https://image.tmdb.org/t/p/w500/vmJIjLDdjF2GwOiSyopJ34iVy6R.jpg,6.341,1.0394,MOVIE
건축학개론,"생기 넘치지만 숫기 없던 스무 살, 건축학과 승민은 건축학개론 수업에서 처음 만난 음대생 서연에게 반한다. 함께 숙제를 하게 되면서 차츰 마음을 열고 친해지지만, 자신의 마음을 표현하는 데 서툰 순진한 승민은 입 밖에 낼 수 없었던 고백을 마음 속에 품은 채 작은 오해로 인해 서연과 멀어지게 된다. 서른 다섯의 건축가가 된 승민 앞에 15년 만에 불쑥 나타난 서연. 당황스러움을 감추지 못하는 승민에게 서연은 자신을 위한 집을 설계해달라고 한다. 자신의 이름을 건 첫 작품으로 서연의 집을 짓게 된 승민, 함께 집을 완성해 가는 동안 어쩌면 사랑이었을지 모를 그때의 기억이 되살아나 두 사람 사이에 새로운 감정이 쌓이기 시작하는데...",2012-03-22,118,"코미디, 로맨스",https://image.tmdb.org/t/p/w500/6ChBkMt5fwYPtKvbtq8irLfuKHc.jpg,7.297,1.9978,MOVIE
걷기왕,"그녀 나이 4살에 발견된 선천적 멀미증후군으로 세상의 모든 교통수단을 탈 수 없는 만복은 오직 두 다리만으로 왕복 4시간 거리의 학교까지 걸어 다니는 씩씩한 여고생. 무조건 빨리, 무조건 열심히! 꿈과 열정을 강요당하는 현실이지만 뭐든 적당히 하며 살고 싶은 그녀의 삶에, 어느 날 뜻밖의 경보가 울리기 시작한다! 걷는 것 하나는 자신 있던 만복의 놀라운 통학 시간에 감탄한 담임 선생님의 추천으로 그녀에게 딱 맞는 운동 경보를 시작하게 된 것. 공부는 싫고, 왠지 운동은 쉬울 것 같아 시작했는데 뛰지도 걷지도 못한다니! 과연 세상 귀찮은 천하태평 만복은 경보를 통해 새로운 자신을 만날 수 있을까?",2016-10-20,93,코미디,https://image.tmdb.org/t/p/w500/7nk2EDiqbo83VcfXqJI1yxV4VMy.jpg,6.6,1.3654,MOVIE
